text,label
मुझे लगता है की ज्यादातर दलित दिमागी रूप से कमजोर हैं.,hateful
मैं उस हिजड़े का गाला काट दूंगा.,hateful
तुम समलैंगिक कचरे के अलावा कुछ नहीं हो.,hateful
@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats,hateful
@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.,hateful
फांसी ही मुसलमानों के लिए एकमात्र समाधान है.,hateful
पाकिस्तानियों से बुर1 कुछ नहीं है.,hateful
सभी बांग्लादेशी कब1ड़ हैं.,hateful
"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23",hateful
मुझे आश्चर्य नहीं है की यह विचार बकवास था. आखिरकार यह एक हिजड़े से आया था.,hateful
मेरी राय में हिन्दू गन्दगी हैं.,hateful
असभ्य होना हिजड़ों के सवभव में हैं.,hateful
हमें जानवरो से पहले समलैंगिक लोगो पर परिक्षण करना चाहिए.,hateful
वाह! कितने बहनचोद बांग्लादेशी है ये.,hateful
वसे मुझे लगता है की हमें इन सभी अंग्रेज़ों को बस लटका देना चाहिए.,hateful
बहुत हरामी महिला हो तुम.,hateful
तुम हिजड़े समाज के ऊपर एक धब्बाहो.,hateful
मै इन सब हिजड़ों को मरrते हुआ देखना चाहता हूँ.,hateful
ahah fucking queer @KingJames kill urself,hateful
मै महिलाओं का वि रो ध करता हूँ.,hateful
मई काफी दलितों से मिला हूँ और मैं उनमें से हर एक से नफरत करता हूँ.,hateful
